sample_id,participant,phase,sample_date,pm_conc_ug_m3,bc_conc_ug_m3,country
436,m,followup1,12/17/18 10:17,27.34455853,1.18,kenya
437,m,followup1,12/17/18 12:10,64.65186319,15.35,kenya
438,m,followup1,12/19/18 10:44,23.55957726,2.03,kenya
439,m,followup2,12/18/18 14:25,62.43287975,3.23,kenya
440,m,followup1,12/17/18 11:03,97.60681037,5.15,kenya
441,m,followup2,12/18/18 10:43,21.02543786,1.09,kenya
442,m,baseline,12/19/18 10:02,135.9283433,5.65,kenya
443,m,baseline,12/20/18 11:10,111.5731151,7.79,kenya
444,m,baseline,12/21/18 11:02,152.761722,6.03,kenya
445,m,followup1,12/21/18 09:42,107.743927,5.93,kenya
446,m,followup1,12/19/18 11:58,36.94392182,2.38,kenya
447,m,baseline,12/20/18 09:24,68.45650121,4.04,kenya
448,m,followup1,12/20/18 10:03,62.53887784,4.49,kenya
449,m,baseline,12/20/18 11:41,33.61003596,2.35,kenya
450,m,baseline,12/21/18 09:58,104.3658171,6.86,kenya
451,o,followup1,12/20/18 10:41,49.97545779,2.89,kenya
452,m,baseline,12/20/18 10:03,45.94117566,3.24,kenya
453,m,followup2,12/19/18 10:36,296.9122284,7.83,kenya
454,m,baseline,12/19/18 11:07,258.7672185,7.5,kenya
455,m,followup1,12/21/18 10:32,48.54396712,3.45,kenya
456,m,followup1,12/20/18 11:29,71.5273615,5.29,kenya
457,m,followup1,12/19/18 09:54,93.85571762,6.5,kenya
458,m,baseline,12/21/18 10:41,523.2997867,4.63,kenya
459,m,followup1,12/20/18 10:29,33.15197755,2.58,kenya
460,m,followup1,12/21/18 10:31,38.48196051,2.78,kenya
461,m,followup1,12/20/18 10:41,53.27996391,4.22,kenya
462,m,followup1,1/3/19 10:28,41.21955692,1.36,kenya
463,m,followup1,1/3/19 11:48,123.4552848,5.4,kenya
464,m,followup1,1/3/19 09:43,30.56222034,2.21,kenya
465,m,followup2,1/3/19 09:59,34.80839045,2.52,kenya
466,m,followup2,1/3/19 09:12,19.14931604,1.16,kenya
467,m,followup1,1/3/19 10:43,24.08441933,1.74,kenya
468,m,followup1,1/3/19 10:22,142.1063505,8.35,kenya
469,m,followup1,1/3/19 12:29,38.80752701,1.99,kenya
470,m,followup1,1/3/19 10:16,81.28054156,6.07,kenya
471,m,followup1,1/3/19 11:14,106.7417707,5.01,kenya
472,m,followup1,1/3/19 11:09,41.56191205,2.03,kenya
473,m,followup1,1/3/19 10:15,106.6477071,24.05,kenya
474,m,followup1,1/3/19 11:09,280.3791058,13.9,kenya
475,o,followup1,1/3/19 11:09,286.4408028,16.57,kenya
476,m,followup1,1/3/19 11:31,24.61240829,1.39,kenya
477,m,followup2,1/3/19 10:04,97.92202302,5.72,kenya
478,m,followup2,1/7/19 10:47,17.14656733,1.72,kenya
479,m,followup2,1/7/19 11:16,30.32319063,2.54,kenya
480,m,followup2,1/7/19 09:47,22.97545551,1.98,kenya
481,m,followup2,1/7/19 10:15,73.09949741,4.04,kenya
482,m,followup1,1/7/19 09:41,175.7104382,2.43,kenya
483,m,followup1,1/7/19 09:36,180.7349235,2.5,kenya
484,m,followup1,1/7/19 10:00,32.81654438,2.36,kenya
485,m,followup1,1/14/19 12:19,28.08111229,1.56,kenya
486,m,followup2,1/7/19 09:38,27.98688037,2.64,kenya
487,m,followup2,1/7/19 11:07,46.95996819,3.38,kenya
488,m,followup1,1/7/19 09:11,69.50075292,4.09,kenya
489,m,followup2,1/7/19 11:23,128.4502364,27.05,kenya
490,m,followup2,1/14/19 10:42,44.61196978,2.84,kenya
491,m,followup1,1/7/19 10:16,16.32568022,1.99,kenya
492,m,followup1,1/7/19 11:04,13.97000059,1.13,kenya
493,m,followup2,1/7/19 10:38,40.54210587,1.39,kenya
494,m,followup1,1/7/19 11:36,121.3686954,6.36,kenya
495,m,followup2,1/7/19 10:52,132.6079102,7.23,kenya
496,m,followup2,1/9/19 10:07,10.84067203,1.63,kenya
497,m,baseline,1/10/19 09:55,119.5314368,7.18,kenya
498,m,followup1,1/9/19 11:18,118.6325251,6.88,kenya
499,o,followup1,1/9/19 13:28,59.48262638,4.12,kenya
500,o,baseline,1/10/19 11:19,56.90828201,4.49,kenya
501,m,followup1,1/9/19 10:32,193.7172574,8.86,kenya
502,m,baseline,1/10/19 11:19,32.32593159,2.11,kenya
503,m,followup1,1/9/19 09:43,25.5409555,2.06,kenya
504,m,followup1,1/9/19 11:17,284.4789554,7.36,kenya
505,m,baseline,1/10/19 10:26,78.50583387,4.99,kenya
506,m,followup1,1/9/19 09:05,9.504376468,1.61,kenya
507,m,followup1,1/9/19 09:52,27.41882191,1.65,kenya
508,m,followup1,1/9/19 08:57,47.57146694,3.31,kenya
509,m,followup2,1/9/19 10:44,53.73769556,5.88,kenya
510,m,followup2,1/9/19 10:01,45.1754894,5.51,kenya
511,m,followup1,1/9/19 10:08,31.59125133,2.19,kenya
512,m,followup1,1/9/19 10:32,152.9016564,7.95,kenya
513,o,followup2,1/14/19 13:41,60.4870034,2.2,kenya
514,m,followup2,1/14/19 12:16,48.21541235,7.39,kenya
515,m,followup1,1/14/19 10:38,110.2998297,4.15,kenya
516,m,baseline,1/14/19 11:03,159.2971417,6.41,kenya
517,m,followup2,1/14/19 10:29,35.39936482,2.82,kenya
518,m,followup2,1/14/19 13:37,39.94296145,2.6,kenya
519,m,followup2,1/14/19 14:41,63.08189358,4.07,kenya
520,m,followup2,1/14/19 09:41,24.2585525,1.72,kenya
521,m,followup1,1/14/19 09:20,34.06899653,2.24,kenya
522,m,baseline,1/14/19 09:33,21.86281963,1.56,kenya
523,m,followup2,1/14/19 11:35,27.23198155,2.08,kenya
524,m,baseline,1/14/19 10:55,41.01683779,2.4,kenya
525,m,baseline,1/23/19 10:49,110.5426527,6.86,kenya
526,m,baseline,1/14/19 12:06,110.5426527,6.86,kenya
527,m,baseline,1/14/19 12:31,1613.161289,8.97,kenya
528,m,followup2,1/14/19 09:21,23.16691764,1.81,kenya
529,m,followup1,1/14/19 09:49,42.18895545,1.9,kenya
530,m,followup2,1/14/19 11:27,106.1665045,6.32,kenya
531,m,followup1,1/22/19 09:10,59.0992797,3.74,kenya
532,m,baseline,1/18/19 11:27,66.01971349,3.91,kenya
533,m,followup2,1/16/19 10:59,101.6507611,3.08,kenya
534,m,baseline,1/16/19 10:44,72.32598678,7.92,kenya
535,m,followup1,1/16/19 11:32,45.25090758,1.31,kenya
536,m,followup2,1/18/19 08:57,13.64990237,1.13,kenya
537,m,followup1,1/16/19 11:16,29.01304581,1.41,kenya
538,m,followup1,1/16/19 10:14,73.98858514,5.1,kenya
539,m,followup1,1/16/19 11:25,22.49598476,0.93,kenya
540,m,followup2,1/21/19 12:31,88.83414074,7.61,kenya
541,m,baseline,1/18/19 09:53,111.0202174,4.8,kenya
542,m,baseline,1/21/19 12:41,396.9768563,6.84,kenya
543,m,followup2,1/16/19 10:18,45.70875825,3.25,kenya
544,m,baseline,1/16/19 09:54,217.5335978,5.36,kenya
545,o,followup1,1/16/19 10:13,8.359197087,0.58,kenya
546,m,followup1,1/16/19 10:16,101.4027379,4.24,kenya
547,m,followup1,1/16/19 12:22,131.8117728,11.99,kenya
548,m,followup1,1/16/19 10:01,15.52422316,1.87,kenya
549,m,baseline,1/18/19 09:39,212.5905384,14.9,kenya
550,m,followup1,1/16/19 10:44,71.21214155,2.97,kenya
551,m,baseline,1/18/19 10:29,359.4474292,3.89,kenya
552,m,followup1,1/16/19 10:13,12.95776749,0.65,kenya
553,m,baseline,1/23/19 09:06,23.96577687,2.03,kenya
554,m,baseline,1/23/19 10:55,56.57038029,3.49,kenya
555,m,followup1,1/22/19 10:07,115.6399082,6.38,kenya
556,m,followup1,1/21/19 10:23,55.54363451,3.11,kenya
557,m,followup1,11/19/18 09:32,50.05916877,3.6,kenya
558,m,baseline,11/21/18 10:18,43.36664386,2.27,kenya
559,m,baseline,11/19/18 10:40,43.36664386,2.27,kenya
560,m,followup1,11/19/18 08:55,30.01693648,1.21,kenya
561,m,followup1,11/19/18 10:40,33.53613702,1.32,kenya
562,m,followup2,1/29/19 10:17,101.1131355,4.16,kenya
563,m,baseline,1/29/19 09:39,41.47625578,2.8,kenya
564,m,followup1,1/29/19 10:39,24.44750103,1.61,kenya
565,o,followup2,1/30/19 11:37,198.8740321,3.88,kenya
566,m,followup2,1/30/19 12:59,66.58528465,2.96,kenya
567,m,baseline,2/4/19 10:31,40.51908926,2.04,kenya
568,m,baseline,2/4/19 09:33,62.31101986,4.01,kenya
569,m,followup1,2/4/19 13:05,146.2537583,5.21,kenya
570,m,followup1,2/4/19 11:35,54.4359267,2.46,kenya
571,m,followup2,2/6/19 11:00,30.3762032,1.79,kenya
572,m,followup2,2/4/19 11:01,73.83722486,4.43,kenya
573,m,followup2,2/4/19 09:45,70.43995229,4.7,kenya
574,o,followup1,2/4/19 11:35,40.53217152,2.15,kenya
575,m,followup1,2/7/19 11:34,200.3078469,7.44,kenya
576,m,baseline,2/6/19 09:26,132.0514306,5.72,kenya
577,m,followup2,2/6/19 10:20,41.16769337,1.04,kenya
578,m,baseline,2/6/19 10:06,186.987439,7.79,kenya
579,m,followup2,2/6/19 10:19,28.15680487,1.19,kenya
580,m,baseline,2/6/19 10:03,107.4014378,4.44,kenya
581,o,baseline,2/6/19 11:26,36.34026297,1.57,kenya
582,m,baseline,2/6/19 11:51,129.7497822,7.21,kenya
583,m,followup2,2/6/19 12:48,20.81553332,1.74,kenya
584,m,followup1,2/6/19 10:58,55.1212868,2.52,kenya
585,m,baseline,2/6/19 11:05,97.58667363,5.75,kenya
586,m,followup2,2/6/19 09:25,67.25879315,2.14,kenya
587,m,followup1,2/6/19 12:13,36.10428723,2.44,kenya
588,m,followup2,2/7/19 11:02,18.5644749,0.91,kenya
589,m,followup1,2/6/19 10:59,82.03367558,5.18,kenya
590,m,baseline,2/8/19 10:17,149.0133396,8.2,kenya
591,m,followup2,2/12/19 10:27,33.48042915,1.52,kenya
592,m,baseline,2/8/19 10:35,54.98365764,3.3,kenya
593,m,baseline,2/11/19 09:56,48.21541235,2.27,kenya
594,m,baseline,2/8/19 09:27,16.10944604,0.82,kenya
595,m,baseline,2/12/19 10:56,215.7342595,6.81,kenya
596,m,followup2,2/12/19 10:59,40.81420054,1.09,kenya
597,m,baseline,2/11/19 10:37,214.1245228,10.88,kenya
598,m,baseline,2/12/19 09:15,54.59846055,2.24,kenya
599,m,baseline,2/11/19 10:03,129.4741619,5.74,kenya
600,m,baseline,2/11/19 11:03,214.6346782,6.46,kenya
601,m,followup1,2/13/19 10:35,58.58741156,4.17,kenya
602,m,baseline,2/14/19 11:14,62.31101986,4.02,kenya
603,m,baseline,2/14/19 09:40,52.99781639,4.02,kenya
604,m,followup2,2/13/19 11:41,261.6102655,6.52,kenya
605,m,followup2,2/13/19 10:25,52.91935502,3.14,kenya
606,m,followup2,2/13/19 11:22,50.39683602,2.26,kenya
607,m,baseline,2/14/19 10:20,422.6691557,6.13,kenya
608,m,baseline,2/13/19 08:55,27.16641808,1.51,kenya
609,m,followup2,1/23/19 10:47,65.71385293,5.19,kenya
610,m,baseline,1/25/19 10:17,55.45900488,3.37,kenya
611,m,followup1,1/23/19 11:25,72.1461103,3.36,kenya
612,m,followup2,1/23/19 12:33,76.33689256,3.28,kenya
613,m,followup2,1/23/19 10:10,71.49318598,3.7,kenya
614,m,baseline,1/25/19 12:11,45.72417956,3.76,kenya
615,m,followup2,1/28/19 11:24,96.10324553,5.04,kenya
616,m,followup1,1/28/19 10:53,23.12837036,1.23,kenya
617,m,followup1,1/28/19 10:15,40.18751019,2.35,kenya
618,m,followup1,1/28/19 10:15,40.18751019,2.35,kenya
619,m,baseline,1/28/19 12:22,75.5022107,4.32,kenya
620,m,followup1,1/28/19 09:08,12.49196539,0.85,kenya
621,m,baseline,1/28/19 11:27,56.10439692,3.69,kenya
622,m,followup1,1/28/19 09:50,67.55213368,4.76,kenya
623,m,followup2,1/28/19 10:03,23.41337421,1.03,kenya
624,m,followup1,1/28/19 09:38,20.643788,1.09,kenya
625,m,followup2,1/28/19 10:47,134.1445481,5.92,kenya
626,m,followup2,1/28/19 11:31,72.54287342,6,kenya
627,m,baseline,1/28/19 09:27,323.9339441,9.04,kenya
628,m,baseline,2/4/19 09:34,83.63649928,3.36,kenya
629,m,followup1,2/5/19 10:28,50.04964204,1.59,kenya
630,m,baseline,1/29/19 10:18,66.7684694,3.64,kenya
631,m,followup2,1/30/19 10:36,60.58453791,2.5,kenya
632,m,followup2,1/30/19 10:57,60.603625,2.46,kenya
633,m,followup1,1/30/19 11:13,67.37317886,2.45,kenya
634,m,baseline,2/13/19 09:26,136.8125058,5.35,kenya
635,m,followup1,2/13/19 10:56,36.12046299,2.12,kenya
636,m,baseline,2/13/19 11:15,92.03834853,2.91,kenya
637,m,baseline,2/13/19 10:15,35.75601437,1.85,kenya
638,m,baseline,2/18/19 11:32,69.50075292,3.29,kenya
639,m,baseline,2/18/19 10:22,110.3559253,5.56,kenya
640,m,baseline,2/18/19 10:40,165.3056103,6.23,kenya
641,m,baseline,2/18/19 11:01,71.03860929,4.74,kenya
642,m,baseline,2/21/19 10:56,24.44216081,1.45,kenya
643,m,baseline,2/18/19 11:39,268.6770321,8.94,kenya
644,m,baseline,2/20/19 10:57,168.8916898,7.11,kenya
645,m,baseline,2/20/19 09:37,78.92458383,3.9,kenya
646,m,followup1,2/20/19 10:58,47.29341175,3.13,kenya
647,o,baseline,2/20/19 10:57,162.4391554,7.27,kenya
648,m,baseline,2/20/19 10:23,318.6453205,7.71,kenya
649,m,baseline,2/20/19 11:23,143.263903,9.1,kenya
650,m,baseline,2/21/19 10:20,102.0304663,5.21,kenya
651,m,baseline,2/25/19 09:38,46.17596872,4.8,kenya
652,m,baseline,2/25/19 10:05,292.3904798,4.75,kenya
653,m,baseline,3/1/19 09:55,49.80887293,2.71,kenya
654,m,baseline,2/27/19 09:25,25.78649844,1.68,kenya
655,m,baseline,2/27/19 09:11,82.82473146,5.69,kenya
656,m,followup2,3/1/19 10:30,57.72863842,3.31,kenya
657,m,baseline,2/27/19 10:45,47.13964111,3.42,kenya
658,m,baseline,2/27/19 11:05,186.7908543,7.26,kenya
659,m,baseline,2/27/19 09:48,64.04506242,5.38,kenya
660,m,followup2,3/1/19 11:07,60.69415067,4.77,kenya
661,m,followup1,3/1/19 10:40,109.6752876,7.1,kenya
662,m,baseline,3/1/19 11:37,203.7291752,27.03,kenya
663,m,baseline,3/4/19 09:03,10.51271893,1.23,kenya
664,m,followup2,3/1/19 11:35,30.61207714,1.87,kenya
665,m,followup2,3/1/19 10:30,51.86623353,2.98,kenya
666,m,followup2,3/4/19 10:29,31.3275514,1.11,kenya
667,m,followup1,3/4/19 10:24,155.9234283,3.64,kenya
668,m,followup1,3/4/19 10:29,44.0906279,1.11,kenya
669,m,followup1,3/4/19 11:28,37.35382486,1.87,kenya
670,m,followup1,3/6/19 10:40,59.17426376,3.39,kenya
671,m,baseline,3/5/19 11:03,228.6716085,9.3,kenya
672,m,baseline,3/4/19 09:50,56.87459323,2.15,kenya
673,m,followup1,3/6/19 11:31,27.37187187,1.3,kenya
674,m,baseline,3/4/19 12:07,111.7375449,5.94,kenya
675,o,baseline,3/4/19 10:40,43.0021381,3.76,kenya
676,m,baseline,3/4/19 10:40,339.2298655,14.03,kenya
677,m,baseline,3/8/19 09:01,171.6656676,4.98,kenya
678,m,followup2,3/11/19 08:59,40.47464813,2.33,kenya
679,m,followup2,3/12/19 14:06,20.88503427,1.45,kenya
680,m,followup1,3/7/19 11:22,33.72653521,1.5,kenya
681,m,followup2,3/6/19 12:08,14.66736669,1.31,kenya
682,m,baseline,3/7/19 09:17,44.95678074,1.76,kenya
683,m,followup2,3/11/19 11:25,20.1968,1.82,kenya
684,o,followup2,3/8/19 09:57,71.6373041,3.32,kenya
685,m,followup2,3/6/19 11:11,22.57289411,2.14,kenya
686,m,followup1,3/7/19 10:39,196.0277647,6.32,kenya
687,m,followup2,3/6/19 10:21,9.992121028,1.7,kenya
688,m,baseline,3/6/19 11:52,46.49278498,4.07,kenya
689,m,baseline,3/8/19 09:53,205.5496124,24.81,kenya
690,m,baseline,3/6/19 10:19,62.29417222,3.88,kenya
691,m,followup2,3/11/19 12:27,74.25789962,4.14,kenya
692,m,baseline,3/6/19 10:48,79.52653596,5.73,kenya
693,m,followup2,3/11/19 09:41,120.0588822,6.59,kenya
694,m,followup1,3/6/19 11:22,31.22329998,2.56,kenya
695,m,followup2,3/8/19 11:01,62.1848842,2.31,kenya
696,m,followup1,3/7/19 09:12,143.054723,5.97,kenya
697,m,followup2,3/8/19 09:57,37.34009256,2.13,kenya
698,m,baseline,3/11/19 11:00,68.06774771,3.43,kenya
699,m,followup2,3/11/19 09:45,16.89645533,1.85,kenya
700,m,followup2,3/11/19 10:24,41.22926021,3.73,kenya
701,m,baseline,3/11/19 10:22,40.95162209,2.53,kenya
702,m,followup2,3/11/19 09:15,147.8232138,2.51,kenya
703,m,followup2,3/13/19 11:12,688.1713896,1.81,kenya
704,m,followup1,3/11/19 09:49,20.00200804,1.45,kenya
705,m,followup2,3/11/19 10:30,18.53353411,1.15,kenya
706,m,followup1,3/13/19 11:18,26.33471692,1.92,kenya
707,o,followup2,3/11/19 10:24,31.42642741,1.67,kenya
708,m,followup2,3/13/19 09:23,53.73769556,3.2,kenya
709,m,followup1,3/15/19 10:03,14.33005215,1.59,kenya
710,m,followup2,3/13/19 09:33,91.57193798,6.61,kenya
711,m,baseline,3/13/19 09:59,109.4267174,9.76,kenya
712,m,followup1,3/13/19 11:14,22.41959772,1.64,kenya
713,m,baseline,3/13/19 09:24,55.18383114,3.23,kenya
714,m,followup2,3/13/19 09:10,29.30048606,2.5,kenya
715,m,followup2,3/12/19 15:28,19.69188,1.37,kenya
716,o,followup1,3/13/19 12:06,94.82631847,3.69,kenya
717,m,baseline,3/13/19 10:53,29.00900992,1.8,kenya
718,m,followup1,3/15/19 12:34,104.8401188,3.8,kenya
719,m,baseline,3/14/19 11:55,22.92559558,1.66,kenya
720,m,baseline,3/13/19 09:23,91.83623143,6.46,kenya
721,m,followup2,3/13/19 09:18,204.6939983,6.93,kenya
722,m,baseline,4/11/19 13:45,32.65136043,1.89,kenya
723,m,baseline,3/15/19 09:40,32.65136043,1.89,kenya
724,m,followup2,3/18/19 10:23,91.68666102,6,kenya
725,m,followup1,3/15/19 10:06,15.90686247,1.4,kenya
726,m,followup2,3/18/19 11:13,44.2383352,3.06,kenya
727,m,followup1,3/15/19 10:51,244.4109811,5.62,kenya
728,m,followup2,3/20/19 09:59,9.344639049,1.07,kenya
729,m,baseline,3/15/19 08:54,15.60465955,1.4,kenya
730,m,followup1,3/18/19 09:42,74.16603582,7.85,kenya
731,m,baseline,3/18/19 10:43,52.82996422,1.68,kenya
732,m,followup1,3/20/19 10:00,44.99196953,3.37,kenya
733,m,followup2,3/20/19 10:47,98.09415578,4.26,kenya
734,m,followup1,3/20/19 10:48,68.42043034,3.6,kenya
735,m,baseline,3/18/19 11:53,66.02571528,5.14,kenya
736,m,followup2,3/18/19 10:52,52.85655967,1.58,kenya
737,m,followup2,3/18/19 10:20,35.48453935,2.72,kenya
738,m,followup2,3/20/19 09:41,104.3658171,4.92,kenya
739,m,baseline,3/18/19 11:03,51.20885882,2.11,kenya
740,m,followup1,3/20/19 09:54,28.59601641,4.61,kenya
741,m,baseline,3/15/19 16:04,103.7998258,4.84,kenya
742,m,baseline,3/20/19 09:07,178.1175075,9.74,kenya
743,m,baseline,3/21/19 10:00,64.33127543,4.41,kenya
744,m,followup1,3/20/19 09:59,14.37946612,1.11,kenya
745,m,followup2,3/20/19 10:38,79.77712884,3.43,kenya
746,m,followup1,3/21/19 11:56,61.61414266,4.26,kenya
747,m,followup2,3/20/19 10:42,14.01695857,1.97,kenya
748,m,followup1,3/20/19 09:09,21.09634996,1.75,kenya
749,m,followup2,3/25/19 09:15,7.500081251,0.95,kenya
750,m,baseline,3/21/19 11:03,90.41381709,5.22,kenya
751,m,baseline,3/19/19 17:08,231.6691764,10.63,kenya
752,m,baseline,3/21/19 09:32,80.14913846,5.38,kenya
753,m,baseline,3/25/19 10:26,42.47923778,2.56,kenya
754,m,baseline,3/25/19 10:02,45.1754894,3.48,kenya
755,m,baseline,6/12/19 11:05,227.1194489,7.93,kenya
756,m,followup2,6/12/19 10:08,114.8965636,9.12,kenya
757,m,baseline,6/12/19 10:17,318.0117725,5.27,kenya
758,m,followup1,6/12/19 11:18,81.08421175,2.59,kenya
759,m,followup2,6/12/19 10:44,90.44618531,2.05,kenya
760,m,followup2,6/12/19 09:32,61.07271786,2.32,kenya
761,m,baseline,6/14/19 09:48,159.2836855,6.01,kenya
762,m,followup2,6/14/19 09:40,60.90272164,2.92,kenya
763,m,followup1,6/13/19 10:25,209.0673055,6.88,kenya
764,m,baseline,6/18/19 08:41,85.55741928,4.89,kenya
765,o,baseline,6/17/19 11:01,296.5049186,7.07,kenya
766,m,baseline,6/17/19 09:05,34.10358435,1.83,kenya
767,m,baseline,6/17/19 11:02,47.11915453,3.15,kenya
768,m,followup1,6/17/19 10:54,130.643761,2.56,kenya
769,m,followup2,6/17/19 10:54,182.417473,6.69,kenya
770,m,followup1,6/18/19 09:44,81.14301103,3.26,kenya
771,m,followup1,6/18/19 09:09,62.55067763,2.95,kenya
772,m,baseline,6/17/19 09:54,42.36454462,2.29,kenya
773,m,baseline,6/17/19 09:28,127.1954835,3.21,kenya
774,m,followup1,6/18/19 10:12,88.21707918,4.82,kenya
775,m,followup1,6/13/19 13:06,88.37062481,4.83,kenya
776,m,baseline,6/17/19 11:11,73.27921231,5.31,kenya
777,m,followup2,6/17/19 10:23,54.15699075,2.73,kenya
778,m,followup1,6/17/19 11:28,51.12155338,3.11,kenya
779,m,followup2,6/19/19 11:01,64.67044264,3.6,kenya
780,m,baseline,6/19/19 10:33,132.8509967,4.17,kenya
781,m,baseline,6/19/19 09:26,132.9433934,4.17,kenya
782,m,baseline,6/19/19 11:48,68.82462038,3.68,kenya
783,m,followup2,6/19/19 09:07,93.85571762,3.92,kenya
784,m,followup2,6/19/19 10:33,76.23424712,5.19,kenya
785,m,followup2,6/19/19 10:07,45.55511536,2.73,kenya
786,m,followup2,6/19/19 10:07,65.34813832,3.01,kenya
787,m,baseline,6/21/19 11:24,240.2207232,9.15,kenya
788,m,followup1,6/24/19 11:36,116.6199075,4.19,kenya
789,m,followup2,6/24/19 13:11,160.9841721,6.41,kenya
790,m,followup2,6/24/19 13:11,233.2398149,6.76,kenya
791,m,baseline,6/25/19 10:33,87.68562916,4.99,kenya
792,m,followup2,6/24/19 14:27,94.27928223,4.51,kenya
793,m,baseline,6/24/19 10:17,157.6907839,7.19,kenya
794,m,followup2,6/24/19 12:33,56.38509056,3.84,kenya
795,m,baseline,6/24/19 09:12,126.1564822,3.58,kenya
796,m,followup2,6/24/19 12:02,46.17182887,3.37,kenya
797,m,baseline,6/24/19 09:53,111.6764235,11.01,kenya
798,m,baseline,6/24/19 09:55,235.8509305,11.9,kenya
799,m,followup2,6/24/19 11:24,91.41751649,3.48,kenya
800,m,followup2,6/26/19 10:42,47.89127512,2.63,kenya
801,m,baseline,6/25/19 09:42,108.9008276,5.9,kenya
802,m,baseline,6/27/19 10:16,188.0328589,6.67,kenya
803,m,followup2,6/26/19 10:45,17.01067379,1.24,kenya
804,m,followup2,6/26/19 09:49,108.0255148,5.25,kenya
805,m,baseline,6/27/19 11:12,81.89941425,3.83,kenya
806,m,baseline,6/25/19 11:25,128.1231271,7.55,kenya
807,m,followup2,6/26/19 11:47,41.28757599,2.29,kenya
808,m,baseline,6/27/19 09:23,55.21087849,2.71,kenya
809,m,baseline,6/27/19 10:47,66.8698096,4.91,kenya
810,m,baseline,6/26/19 10:17,83.76312242,3.87,kenya
811,m,followup2,7/2/19 11:50,119.7142156,6.24,kenya
812,m,followup1,7/2/19 11:51,65.12832253,3.74,kenya
813,m,followup1,7/2/19 12:27,61.59765727,3.15,kenya
814,m,followup1,7/2/19 11:17,190.0020584,7.46,kenya
815,m,baseline,7/8/19 12:51,81.90324419,3.8,kenya
816,m,baseline,7/2/19 09:24,223.3547851,10.52,kenya
817,m,followup2,7/2/19 10:07,42.46026706,3.24,kenya
818,m,baseline,7/2/19 10:44,122.717798,5.61,kenya
819,m,baseline,7/2/19 10:13,94.82631847,5.04,kenya
820,m,followup1,7/2/19 10:46,150.738388,4.93,kenya
821,m,followup2,7/8/19 12:06,81.4916701,4.9,kenya
822,m,followup2,7/8/19 10:06,23.20559363,1.84,kenya
823,m,baseline,7/8/19 09:52,63.78233654,3.34,kenya
824,m,followup2,7/8/19 11:36,42.78748516,2.48,kenya
825,m,baseline,7/8/19 10:36,65.12186865,3.84,kenya
826,m,baseline,7/8/19 12:24,163.5975515,6.05,kenya
827,m,followup1,7/8/19 11:28,86.4379112,3.81,kenya
828,m,followup1,7/10/19 10:47,42.29486609,2.94,kenya
829,m,followup2,7/12/19 13:07,36.64363072,2.15,kenya
830,m,baseline,7/10/19 11:02,30.71228034,2.37,kenya
831,m,baseline,7/10/19 10:35,121.4239444,6.11,kenya
832,m,followup1,7/10/19 10:01,25.52615299,1.14,kenya
833,m,followup1,7/10/19 10:47,36.95580344,2.26,kenya
834,m,followup2,7/10/19 11:43,33.3222788,1.78,kenya
835,m,followup2,7/10/19 10:00,80.67051679,5.03,kenya
836,m,baseline,7/10/19 09:28,235.7860762,8.59,kenya
837,o,baseline,7/10/19 13:17,21.54183206,1.67,kenya
838,m,followup2,7/10/19 11:25,84.81447815,3.97,kenya
839,m,followup1,7/10/19 09:30,222.8619185,7.77,kenya
840,m,followup2,7/12/19 11:02,38.3532583,2.57,kenya
841,m,baseline,7/11/19 10:14,62.07597897,3.27,kenya
842,m,followup1,7/12/19 10:38,97.9540813,6.84,kenya
